id_transaccion,fecha_hora,id_cuenta_origen,id_cuenta_destino,tipo_transaccion,monto,estado,canal,descripcion
TRX-20240518-00532,5/18/2024 13:47,ACC-00266,ACC-00311,TRANSFERENCIA,2745478.47,EXITOSA,CAJERO,Transferencia a ACC-00311
TRX-20240518-00762,5/18/2024 16:16,ACC-00276,ACC-00425,TRANSFERENCIA,3782822,EXITOSA,CAJERO,Transferencia a ACC-00425
TRX-20240518-02000,5/18/2024 6:40,ACC-00265,,RETIRO,783909.6,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240518-02384,5/18/2024 17:15,ACC-00395,ACC-00195,TRANSFERENCIA,3178704.4,EXITOSA,APP_MOVIL,Transferencia a ACC-00195
TRX-20240518-03732,5/18/2024 1:03,ACC-00371,,DEPOSITO,1168572.5,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240518-03996,5/18/2024 4:41,ACC-00494,ACC-00375,TRANSFERENCIA,1669616.42,EXITOSA,WEB,Transferencia a ACC-00375
TRX-20240518-04177,5/18/2024 16:24,ACC-00445,,RETIRO,1074225.17,PENDIENTE,WEB,Retiro en cajero
TRX-20240518-04482,5/18/2024 12:14,ACC-00269,,DEPOSITO,265394.44,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240518-05357,5/18/2024 7:43,ACC-00292,,DEPOSITO,6086650.07,EXITOSA,WEB,Depósito en cuenta
TRX-20240518-05618,5/18/2024 10:48,ACC-00107,,PAGO_SERVICIO,25554.91,EXITOSA,CAJERO,Pago de servicio
TRX-20240518-06047,5/18/2024 3:23,ACC-00369,ACC-00361,TRANSFERENCIA,4449008.07,EXITOSA,WEB,Transferencia a ACC-00361
TRX-20240518-06194,5/18/2024 16:21,ACC-00175,ACC-00267,TRANSFERENCIA,4366022.77,EXITOSA,CAJERO,Transferencia a ACC-00267
TRX-20240518-06250,5/18/2024 23:39,ACC-00104,,PAGO_SERVICIO,200522.58,EXITOSA,WEB,Pago de servicio
TRX-20240518-06566,5/18/2024 21:13,ACC-00123,ACC-00054,TRANSFERENCIA,4829305.58,EXITOSA,CAJERO,Transferencia a ACC-00054
TRX-20240518-06732,5/18/2024 15:31,ACC-00016,ACC-00104,TRANSFERENCIA,4851899.97,EXITOSA,APP_MOVIL,Transferencia a ACC-00104
TRX-20240518-07033,5/18/2024 13:22,ACC-00121,ACC-00422,TRANSFERENCIA,274764.73,EXITOSA,APP_MOVIL,Transferencia a ACC-00422
TRX-20240518-07078,5/18/2024 2:58,ACC-00200,ACC-00293,TRANSFERENCIA,4707907.52,EXITOSA,APP_MOVIL,Transferencia a ACC-00293
TRX-20240518-08138,5/18/2024 1:21,ACC-00037,ACC-00500,TRANSFERENCIA,3486771.94,EXITOSA,APP_MOVIL,Transferencia a ACC-00500
TRX-20240518-08254,5/18/2024 15:02,ACC-00402,ACC-00144,TRANSFERENCIA,4152552.2,EXITOSA,CAJERO,Transferencia a ACC-00144
TRX-20240519-00478,5/19/2024 16:17,ACC-00267,ACC-00248,TRANSFERENCIA,1879922.97,EXITOSA,APP_MOVIL,Transferencia a ACC-00248
TRX-20240519-01173,5/19/2024 21:29,ACC-00404,,RETIRO,444645.53,EXITOSA,WEB,Retiro en cajero
TRX-20240519-02299,5/19/2024 18:53,ACC-00296,ACC-00237,TRANSFERENCIA,2475273.25,EXITOSA,CAJERO,Transferencia a ACC-00237
TRX-20240519-02649,5/19/2024 23:30,ACC-00230,,RETIRO,863949.32,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240519-02665,5/19/2024 6:41,ACC-00256,ACC-00485,TRANSFERENCIA,3875159.75,EXITOSA,CAJERO,Transferencia a ACC-00485
TRX-20240519-04077,5/19/2024 9:56,ACC-00483,,DEPOSITO,3652010.16,EXITOSA,CAJERO,Depósito en cuenta
TRX-20240519-06026,5/19/2024 4:56,ACC-00366,,RETIRO,790983.95,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240519-06173,5/19/2024 0:31,ACC-00406,ACC-00325,TRANSFERENCIA,1634273.82,EXITOSA,APP_MOVIL,Transferencia a ACC-00325
TRX-20240519-06268,5/19/2024 20:39,ACC-00466,,PAGO_SERVICIO,171739,EXITOSA,WEB,Pago de servicio
TRX-20240519-07507,5/19/2024 13:50,ACC-00282,ACC-00454,TRANSFERENCIA,3439623.25,EXITOSA,APP_MOVIL,Transferencia a ACC-00454
TRX-20240519-08300,5/19/2024 17:38,ACC-00114,ACC-00337,TRANSFERENCIA,684177.53,EXITOSA,APP_MOVIL,Transferencia a ACC-00337
TRX-20240519-08362,5/19/2024 23:36,ACC-00283,ACC-00330,TRANSFERENCIA,1648468.75,EXITOSA,APP_MOVIL,Transferencia a ACC-00330
TRX-20240520-02281,5/20/2024 5:02,ACC-00383,,DEPOSITO,5706448.13,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240520-03171,5/20/2024 19:48,ACC-00003,ACC-00166,TRANSFERENCIA,1834984.07,EXITOSA,APP_MOVIL,Transferencia a ACC-00166
TRX-20240520-03631,5/20/2024 13:29,ACC-00482,,DEPOSITO,6794937.23,EXITOSA,WEB,Depósito en cuenta
TRX-20240520-04511,5/20/2024 19:13,ACC-00445,,DEPOSITO,1298023.44,EXITOSA,WEB,Depósito en cuenta
TRX-20240520-05022,5/20/2024 11:42,ACC-00371,,DEPOSITO,8315303.82,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240520-06535,5/20/2024 1:36,ACC-00304,,RETIRO,964995.8,RECHAZADA,WEB,Retiro en cajero
TRX-20240520-06553,5/20/2024 16:33,ACC-00338,ACC-00353,TRANSFERENCIA,1912602.15,EXITOSA,WEB,Transferencia a ACC-00353
TRX-20240520-06651,5/20/2024 11:24,ACC-00255,,RETIRO,2493763.61,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240520-07122,5/20/2024 18:45,ACC-00289,,RETIRO,1967396.99,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240520-07263,5/20/2024 15:24,ACC-00246,ACC-00151,TRANSFERENCIA,4201528.51,EXITOSA,APP_MOVIL,Transferencia a ACC-00151
TRX-20240520-08012,5/20/2024 5:14,ACC-00496,,DEPOSITO,4610481.19,PENDIENTE,APP_MOVIL,Depósito en cuenta
TRX-20240520-08547,5/20/2024 4:28,ACC-00037,,DEPOSITO,336585.88,EXITOSA,WEB,Depósito en cuenta
TRX-20240520-08860,5/20/2024 9:47,ACC-00385,,PAGO_SERVICIO,253158.44,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20240520-08915,5/20/2024 3:51,ACC-00253,,DEPOSITO,5815772.25,EXITOSA,WEB,Depósito en cuenta
TRX-20240521-00011,5/21/2024 17:29,ACC-00344,,DEPOSITO,2886652.49,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240521-01178,5/21/2024 22:50,ACC-00386,,PAGO_SERVICIO,156288.36,EXITOSA,SUCURSAL,Pago de servicio
TRX-20240521-01283,5/21/2024 21:49,ACC-00178,ACC-00408,TRANSFERENCIA,421573.79,EXITOSA,APP_MOVIL,Transferencia a ACC-00408
TRX-20240521-01679,5/21/2024 22:19,ACC-00112,,DEPOSITO,8656733,EXITOSA,CAJERO,Depósito en cuenta
TRX-20240521-02429,5/21/2024 3:28,ACC-00473,ACC-00376,TRANSFERENCIA,3301648.27,EXITOSA,WEB,Transferencia a ACC-00376
TRX-20240521-03876,5/21/2024 7:46,ACC-00181,,DEPOSITO,2618396.05,EXITOSA,WEB,Depósito en cuenta
TRX-20240521-04007,5/21/2024 16:53,ACC-00158,ACC-00028,TRANSFERENCIA,1659474.46,EXITOSA,APP_MOVIL,Transferencia a ACC-00028
TRX-20240521-04448,5/21/2024 21:55,ACC-00186,ACC-00200,TRANSFERENCIA,3281653.16,EXITOSA,APP_MOVIL,Transferencia a ACC-00200
TRX-20240521-04907,5/21/2024 21:25,ACC-00176,,RETIRO,1228567.27,RECHAZADA,APP_MOVIL,Retiro en cajero
TRX-20240521-05203,5/21/2024 20:30,ACC-00022,ACC-00224,TRANSFERENCIA,4832592.07,EXITOSA,APP_MOVIL,Transferencia a ACC-00224
TRX-20240521-05488,5/21/2024 17:31,ACC-00302,,DEPOSITO,1593564.83,PENDIENTE,WEB,Depósito en cuenta
TRX-20240521-05496,5/21/2024 3:57,ACC-00291,,RETIRO,2672748.04,EXITOSA,WEB,Retiro en cajero
TRX-20240521-05571,5/21/2024 1:04,ACC-00420,ACC-00304,TRANSFERENCIA,2882875.53,EXITOSA,APP_MOVIL,Transferencia a ACC-00304
TRX-20240521-05803,5/21/2024 4:13,ACC-00129,,RETIRO,2033342.42,EXITOSA,WEB,Retiro en cajero
TRX-20240521-06669,5/21/2024 1:51,ACC-00202,ACC-00442,TRANSFERENCIA,3583737.6,EXITOSA,APP_MOVIL,Transferencia a ACC-00442
TRX-20240521-06696,5/21/2024 21:11,ACC-00039,,DEPOSITO,8748015.05,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240521-09803,5/21/2024 0:48,ACC-00476,,DEPOSITO,3126500.16,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240522-01096,5/22/2024 18:39,ACC-00296,ACC-00376,TRANSFERENCIA,4529556.68,EXITOSA,WEB,Transferencia a ACC-00376
TRX-20240522-01373,5/22/2024 22:35,ACC-00095,ACC-00041,TRANSFERENCIA,4020583.08,PENDIENTE,CAJERO,Transferencia a ACC-00041
TRX-20240522-01472,5/22/2024 14:18,ACC-00236,ACC-00492,TRANSFERENCIA,3228614.48,EXITOSA,APP_MOVIL,Transferencia a ACC-00492
TRX-20240522-01547,5/22/2024 0:21,ACC-00243,,PAGO_SERVICIO,161848.97,EXITOSA,WEB,Pago de servicio
TRX-20240522-02279,5/22/2024 14:33,ACC-00273,,DEPOSITO,7511769.05,EXITOSA,WEB,Depósito en cuenta
TRX-20240522-03208,5/22/2024 13:36,ACC-00355,,DEPOSITO,7965486.73,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240522-03377,5/22/2024 7:38,ACC-00420,ACC-00274,TRANSFERENCIA,4729139.26,EXITOSA,CAJERO,Transferencia a ACC-00274
TRX-20240522-03859,5/22/2024 1:11,ACC-00271,ACC-00258,TRANSFERENCIA,1844589.96,EXITOSA,WEB,Transferencia a ACC-00258
TRX-20240522-04303,5/22/2024 2:04,ACC-00236,ACC-00021,TRANSFERENCIA,1029396.03,EXITOSA,APP_MOVIL,Transferencia a ACC-00021
TRX-20240522-05141,5/22/2024 3:22,ACC-00487,,RETIRO,2840534.87,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240522-07382,5/22/2024 22:50,ACC-00012,,PAGO_SERVICIO,196535.09,PENDIENTE,WEB,Pago de servicio
TRX-20240522-07761,5/22/2024 18:37,ACC-00236,ACC-00300,TRANSFERENCIA,1879576.8,EXITOSA,APP_MOVIL,Transferencia a ACC-00300
TRX-20240522-08105,5/22/2024 22:59,ACC-00339,,RETIRO,1598166.75,EXITOSA,CAJERO,Retiro en cajero
TRX-20240522-09152,5/22/2024 11:29,ACC-00014,,RETIRO,115806.92,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240523-01349,5/23/2024 23:21,ACC-00299,,RETIRO,32149.81,EXITOSA,WEB,Retiro en cajero
TRX-20240523-01758,5/23/2024 15:32,ACC-00147,ACC-00242,TRANSFERENCIA,1514094.07,EXITOSA,WEB,Transferencia a ACC-00242
TRX-20240523-04849,5/23/2024 17:39,ACC-00346,ACC-00400,TRANSFERENCIA,3991874.15,EXITOSA,WEB,Transferencia a ACC-00400
TRX-20240523-05441,5/23/2024 16:11,ACC-00379,,DEPOSITO,8372346.09,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240523-06645,5/23/2024 12:35,ACC-00185,,PAGO_SERVICIO,178977.74,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20240523-06793,5/23/2024 18:31,ACC-00348,,DEPOSITO,3808237.51,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240523-06799,5/23/2024 22:38,ACC-00378,ACC-00444,TRANSFERENCIA,1334739.12,EXITOSA,WEB,Transferencia a ACC-00444
TRX-20240523-08445,5/23/2024 19:28,ACC-00325,ACC-00077,TRANSFERENCIA,2990943.96,EXITOSA,WEB,Transferencia a ACC-00077
TRX-20240523-08525,5/23/2024 16:20,ACC-00174,,PAGO_SERVICIO,434914.69,EXITOSA,CAJERO,Pago de servicio
TRX-20240524-00753,5/24/2024 17:12,ACC-00340,,DEPOSITO,3583572.11,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240524-01944,5/24/2024 0:49,ACC-00007,,RETIRO,1170368.46,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240524-02241,5/24/2024 1:08,ACC-00468,ACC-00242,TRANSFERENCIA,3598643.02,EXITOSA,APP_MOVIL,Transferencia a ACC-00242
TRX-20240524-02566,5/24/2024 10:49,ACC-00158,,PAGO_SERVICIO,49307.34,EXITOSA,WEB,Pago de servicio
TRX-20240524-02770,5/24/2024 17:50,ACC-00119,,DEPOSITO,1097678.24,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240524-04466,5/24/2024 22:28,ACC-00337,ACC-00495,TRANSFERENCIA,3458008.02,EXITOSA,CAJERO,Transferencia a ACC-00495
TRX-20240524-04554,5/24/2024 22:50,ACC-00033,,DEPOSITO,1458954.49,EXITOSA,CAJERO,Depósito en cuenta
TRX-20240524-04693,5/24/2024 2:59,ACC-00155,ACC-00263,TRANSFERENCIA,35594.9,EXITOSA,APP_MOVIL,Transferencia a ACC-00263
TRX-20240524-05278,5/24/2024 22:22,ACC-00119,,DEPOSITO,8619012.61,EXITOSA,WEB,Depósito en cuenta
TRX-20240524-05589,5/24/2024 16:37,ACC-00385,,DEPOSITO,896293.79,PENDIENTE,APP_MOVIL,Depósito en cuenta
TRX-20240524-05801,5/24/2024 11:08,ACC-00213,,RETIRO,27507.83,EXITOSA,WEB,Retiro en cajero
TRX-20240524-05811,5/24/2024 13:57,ACC-00429,,DEPOSITO,4744384.84,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240524-08453,5/24/2024 9:09,ACC-00118,,RETIRO,2088046.17,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240524-08910,5/24/2024 8:54,ACC-00218,ACC-00254,TRANSFERENCIA,1573032.35,EXITOSA,WEB,Transferencia a ACC-00254
TRX-20240524-09344,5/24/2024 11:55,ACC-00471,ACC-00267,TRANSFERENCIA,999514.73,EXITOSA,APP_MOVIL,Transferencia a ACC-00267
TRX-20240525-00312,5/25/2024 15:52,ACC-00314,ACC-00147,TRANSFERENCIA,3735780.19,EXITOSA,WEB,Transferencia a ACC-00147
TRX-20240525-00365,5/25/2024 5:00,ACC-00104,,PAGO_SERVICIO,366433.52,EXITOSA,WEB,Pago de servicio
TRX-20240525-01246,5/25/2024 10:21,ACC-00264,ACC-00117,TRANSFERENCIA,2198167.57,EXITOSA,APP_MOVIL,Transferencia a ACC-00117
TRX-20240525-03232,5/25/2024 16:46,ACC-00367,,RETIRO,1863486.59,EXITOSA,CAJERO,Retiro en cajero
TRX-20240525-03278,5/25/2024 11:37,ACC-00240,,RETIRO,283701.06,RECHAZADA,APP_MOVIL,Retiro en cajero
TRX-20240525-03471,5/25/2024 16:24,ACC-00442,,PAGO_SERVICIO,487830.99,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20240525-03917,5/25/2024 4:58,ACC-00089,ACC-00215,TRANSFERENCIA,545146.38,PENDIENTE,WEB,Transferencia a ACC-00215
TRX-20240525-03934,5/25/2024 17:48,ACC-00467,,DEPOSITO,6330521.93,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240525-05072,5/25/2024 21:53,ACC-00409,,PAGO_SERVICIO,356381.65,EXITOSA,SUCURSAL,Pago de servicio
TRX-20240525-07735,5/25/2024 10:13,ACC-00243,ACC-00010,TRANSFERENCIA,453489.65,RECHAZADA,WEB,Transferencia a ACC-00010
TRX-20240526-01440,5/26/2024 10:43,ACC-00094,ACC-00420,TRANSFERENCIA,3981021.14,PENDIENTE,CAJERO,Transferencia a ACC-00420
TRX-20240526-03627,5/26/2024 11:26,ACC-00038,,DEPOSITO,1791391.51,EXITOSA,WEB,Depósito en cuenta
TRX-20240526-04100,5/26/2024 19:14,ACC-00413,,DEPOSITO,883128.15,PENDIENTE,APP_MOVIL,Depósito en cuenta
TRX-20240526-06814,5/26/2024 3:57,ACC-00361,,PAGO_SERVICIO,384146.17,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20240526-07559,5/26/2024 13:53,ACC-00018,ACC-00209,TRANSFERENCIA,3012543.41,RECHAZADA,APP_MOVIL,Transferencia a ACC-00209
TRX-20240526-08147,5/26/2024 14:09,ACC-00455,ACC-00254,TRANSFERENCIA,4491180.79,EXITOSA,APP_MOVIL,Transferencia a ACC-00254
TRX-20240526-08374,5/26/2024 0:16,ACC-00237,,RETIRO,1348868.72,EXITOSA,WEB,Retiro en cajero
TRX-20240526-08684,5/26/2024 10:05,ACC-00332,,DEPOSITO,5556642.62,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240526-09500,5/26/2024 11:11,ACC-00198,ACC-00441,TRANSFERENCIA,2216549.84,EXITOSA,APP_MOVIL,Transferencia a ACC-00441
TRX-20240526-09559,5/26/2024 7:34,ACC-00068,,DEPOSITO,3997070.91,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240526-09987,5/26/2024 4:53,ACC-00169,,DEPOSITO,4631754.08,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240527-00416,5/27/2024 13:28,ACC-00246,,RETIRO,1131464.72,EXITOSA,WEB,Retiro en cajero
TRX-20240527-02614,5/27/2024 13:03,ACC-00049,,PAGO_SERVICIO,15998.71,EXITOSA,CAJERO,Pago de servicio
TRX-20240527-02619,5/27/2024 2:03,ACC-00214,ACC-00252,TRANSFERENCIA,79619.2,EXITOSA,APP_MOVIL,Transferencia a ACC-00252
TRX-20240527-02955,5/27/2024 1:12,ACC-00408,ACC-00211,TRANSFERENCIA,4774559,EXITOSA,CAJERO,Transferencia a ACC-00211
TRX-20240527-03153,5/27/2024 5:38,ACC-00374,ACC-00089,TRANSFERENCIA,1975538.74,EXITOSA,APP_MOVIL,Transferencia a ACC-00089
TRX-20240527-03378,5/27/2024 21:25,ACC-00231,ACC-00361,TRANSFERENCIA,4220561.6,EXITOSA,WEB,Transferencia a ACC-00361
TRX-20240527-05510,5/27/2024 22:40,ACC-00297,,RETIRO,692307.78,EXITOSA,CAJERO,Retiro en cajero
TRX-20240527-06044,5/27/2024 16:54,ACC-00017,ACC-00028,TRANSFERENCIA,813250.25,EXITOSA,WEB,Transferencia a ACC-00028
TRX-20240527-06880,5/27/2024 10:23,ACC-00348,,RETIRO,367383.9,EXITOSA,WEB,Retiro en cajero
TRX-20240527-07088,5/27/2024 14:48,ACC-00438,,PAGO_SERVICIO,111936.13,EXITOSA,WEB,Pago de servicio
TRX-20240527-07405,5/27/2024 12:28,ACC-00096,,RETIRO,1289542.52,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240527-07788,5/27/2024 1:19,ACC-00381,ACC-00018,TRANSFERENCIA,2405776.74,EXITOSA,CAJERO,Transferencia a ACC-00018
TRX-20240527-08039,5/27/2024 12:07,ACC-00064,,RETIRO,231661.36,RECHAZADA,APP_MOVIL,Retiro en cajero
TRX-20240527-08116,5/27/2024 3:01,ACC-00037,,DEPOSITO,7898562.35,EXITOSA,CAJERO,Depósito en cuenta
TRX-20240527-09176,5/27/2024 12:57,ACC-00041,ACC-00405,TRANSFERENCIA,3686579.34,EXITOSA,CAJERO,Transferencia a ACC-00405
TRX-20240527-09267,5/27/2024 12:53,ACC-00472,ACC-00265,TRANSFERENCIA,2337971.25,EXITOSA,APP_MOVIL,Transferencia a ACC-00265
TRX-20240528-00393,5/28/2024 5:58,ACC-00297,ACC-00038,TRANSFERENCIA,253147.77,EXITOSA,APP_MOVIL,Transferencia a ACC-00038
TRX-20240528-01535,5/28/2024 18:52,ACC-00157,,PAGO_SERVICIO,290228,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20240528-01592,5/28/2024 18:16,ACC-00211,,DEPOSITO,3257699.28,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240528-02077,5/28/2024 4:52,ACC-00210,,DEPOSITO,649049.86,EXITOSA,CAJERO,Depósito en cuenta
TRX-20240528-03096,5/28/2024 12:32,ACC-00230,,DEPOSITO,818177.09,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240528-03831,5/28/2024 3:35,ACC-00216,,DEPOSITO,912772.15,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240528-04253,5/28/2024 14:11,ACC-00167,,RETIRO,2058083.02,PENDIENTE,APP_MOVIL,Retiro en cajero
TRX-20240528-04284,5/28/2024 2:43,ACC-00154,,PAGO_SERVICIO,84328.56,EXITOSA,WEB,Pago de servicio
TRX-20240528-05206,5/28/2024 22:55,ACC-00246,,PAGO_SERVICIO,185389.17,EXITOSA,CAJERO,Pago de servicio
TRX-20240528-06585,5/28/2024 2:55,ACC-00257,,RETIRO,2589036.49,PENDIENTE,CAJERO,Retiro en cajero
TRX-20240528-06827,5/28/2024 13:23,ACC-00097,,RETIRO,2911288.1,EXITOSA,WEB,Retiro en cajero
TRX-20240528-07159,5/28/2024 5:20,ACC-00274,,DEPOSITO,4971404.73,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240528-07468,5/28/2024 2:26,ACC-00009,,RETIRO,341057.61,EXITOSA,SUCURSAL,Retiro en cajero
TRX-20240528-08935,5/28/2024 4:24,ACC-00335,ACC-00131,TRANSFERENCIA,974872.86,EXITOSA,WEB,Transferencia a ACC-00131
TRX-20240528-08943,5/28/2024 17:44,ACC-00286,,DEPOSITO,8803059.68,EXITOSA,WEB,Depósito en cuenta
TRX-20240528-09642,5/28/2024 11:28,ACC-00055,,DEPOSITO,1906681.67,EXITOSA,WEB,Depósito en cuenta
TRX-20240528-09709,5/28/2024 6:40,ACC-00394,,RETIRO,359633.96,PENDIENTE,APP_MOVIL,Retiro en cajero
TRX-20240529-00188,5/29/2024 2:32,ACC-00326,,RETIRO,1030763.35,EXITOSA,CAJERO,Retiro en cajero
TRX-20240529-00809,5/29/2024 9:14,ACC-00426,,DEPOSITO,4430575.51,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240529-01147,5/29/2024 7:36,ACC-00238,ACC-00395,TRANSFERENCIA,3373304.28,EXITOSA,WEB,Transferencia a ACC-00395
TRX-20240529-01813,5/29/2024 8:40,ACC-00360,,DEPOSITO,956842.08,EXITOSA,CAJERO,Depósito en cuenta
TRX-20240529-02781,5/29/2024 5:00,ACC-00438,,PAGO_SERVICIO,397918.76,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20240529-03455,5/29/2024 3:00,ACC-00368,,RETIRO,1359537.36,EXITOSA,WEB,Retiro en cajero
TRX-20240529-04169,5/29/2024 13:45,ACC-00126,ACC-00190,TRANSFERENCIA,4106408.42,EXITOSA,APP_MOVIL,Transferencia a ACC-00190
TRX-20240529-06537,5/29/2024 12:20,ACC-00285,ACC-00337,TRANSFERENCIA,565114.11,EXITOSA,WEB,Transferencia a ACC-00337
TRX-20240529-07536,5/29/2024 11:38,ACC-00298,ACC-00329,TRANSFERENCIA,4374517.24,EXITOSA,APP_MOVIL,Transferencia a ACC-00329
TRX-20240529-09091,5/29/2024 7:07,ACC-00357,ACC-00012,TRANSFERENCIA,668001.96,EXITOSA,WEB,Transferencia a ACC-00012
TRX-20240530-00604,5/30/2024 13:47,ACC-00328,,DEPOSITO,6092549.55,PENDIENTE,SUCURSAL,Depósito en cuenta
TRX-20240530-00923,5/30/2024 10:34,ACC-00311,,DEPOSITO,7727804.11,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240530-01202,5/30/2024 3:53,ACC-00229,ACC-00183,TRANSFERENCIA,506504.29,EXITOSA,WEB,Transferencia a ACC-00183
TRX-20240530-01784,5/30/2024 9:00,ACC-00167,,DEPOSITO,2906148.3,EXITOSA,CAJERO,Depósito en cuenta
TRX-20240530-03340,5/30/2024 10:45,ACC-00099,,RETIRO,2728831.64,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240530-03481,5/30/2024 22:50,ACC-00335,ACC-00173,TRANSFERENCIA,4737149.07,EXITOSA,APP_MOVIL,Transferencia a ACC-00173
TRX-20240530-03671,5/30/2024 21:05,ACC-00044,ACC-00038,TRANSFERENCIA,1206268,EXITOSA,APP_MOVIL,Transferencia a ACC-00038
TRX-20240530-04392,5/30/2024 18:17,ACC-00064,,RETIRO,168132.41,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240530-05185,5/30/2024 7:29,ACC-00264,,DEPOSITO,6020756.51,EXITOSA,CAJERO,Depósito en cuenta
TRX-20240530-05444,5/30/2024 21:36,ACC-00127,,RETIRO,115730.39,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20240530-05940,5/30/2024 7:17,ACC-00496,,PAGO_SERVICIO,355750.74,EXITOSA,WEB,Pago de servicio
TRX-20240530-06118,5/30/2024 5:16,ACC-00351,ACC-00317,TRANSFERENCIA,3433508.47,EXITOSA,WEB,Transferencia a ACC-00317
TRX-20240530-06246,5/30/2024 23:23,ACC-00235,,PAGO_SERVICIO,145278.93,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20240530-06725,5/30/2024 7:50,ACC-00343,,RETIRO,863815.03,EXITOSA,WEB,Retiro en cajero
TRX-20240530-07338,5/30/2024 20:29,ACC-00172,,RETIRO,1210784.69,EXITOSA,WEB,Retiro en cajero
TRX-20240530-07792,5/30/2024 1:10,ACC-00014,,PAGO_SERVICIO,404277.67,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20240530-08305,5/30/2024 21:03,ACC-00310,,PAGO_SERVICIO,72900.19,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20240531-00215,5/31/2024 1:59,ACC-00485,ACC-00315,TRANSFERENCIA,242814.25,EXITOSA,APP_MOVIL,Transferencia a ACC-00315
TRX-20240531-00575,5/31/2024 15:45,ACC-00067,ACC-00102,TRANSFERENCIA,4432062.97,EXITOSA,WEB,Transferencia a ACC-00102
TRX-20240531-00712,5/31/2024 23:33,ACC-00282,ACC-00330,TRANSFERENCIA,2042795.11,RECHAZADA,APP_MOVIL,Transferencia a ACC-00330
TRX-20240531-00719,5/31/2024 5:39,ACC-00002,,RETIRO,1842647.07,EXITOSA,WEB,Retiro en cajero
TRX-20240531-00937,5/31/2024 8:16,ACC-00110,,DEPOSITO,9208228.15,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20240531-00986,5/31/2024 20:42,ACC-00381,,DEPOSITO,7228448.54,PENDIENTE,SUCURSAL,Depósito en cuenta
TRX-20240531-01163,5/31/2024 17:57,ACC-00457,,PAGO_SERVICIO,402131.21,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20240531-01711,5/31/2024 14:35,ACC-00194,ACC-00488,TRANSFERENCIA,573729.08,EXITOSA,SUCURSAL,Transferencia a ACC-00488
TRX-20240531-02245,5/31/2024 4:40,ACC-00454,,DEPOSITO,6553958.81,EXITOSA,WEB,Depósito en cuenta
TRX-20240531-03579,5/31/2024 20:54,ACC-00464,,RETIRO,2397516.33,PENDIENTE,CAJERO,Retiro en cajero
TRX-20240531-04105,5/31/2024 15:49,ACC-00491,,DEPOSITO,6063251.39,PENDIENTE,APP_MOVIL,Depósito en cuenta
TRX-20240531-05009,5/31/2024 6:42,ACC-00411,,RETIRO,1054052.63,EXITOSA,APP_MOVIL,Retiro en cajero
